timestamp,inflight
2026-09-19T14:00:34.3898161+09:00,0.0
2026-09-19T14:00:34.6514724+09:00,0.0
2026-09-19T14:00:34.9318009+09:00,0.0
2026-09-19T14:00:35.2109927+09:00,0.0
2026-09-19T14:00:35.5088641+09:00,0.0
2026-09-19T14:00:35.7868313+09:00,0.0
2026-09-19T14:00:36.0519808+09:00,0.0
2026-09-19T14:00:36.3360989+09:00,0.0
2026-09-19T14:00:36.6190053+09:00,0.0
2026-09-19T14:00:36.9005220+09:00,0.0
2026-09-19T14:00:37.1817752+09:00,0.0
2026-09-19T14:00:37.4637211+09:00,0.0
2026-09-19T14:00:37.7591554+09:00,0.0
2026-09-19T14:00:38.0370536+09:00,0.0
2026-09-19T14:00:38.3301344+09:00,0.0
2026-09-19T14:00:38.6217139+09:00,0.0
2026-09-19T14:00:38.9013544+09:00,0.0
2026-09-19T14:00:39.1786545+09:00,0.0
2026-09-19T14:00:39.4588957+09:00,0.0
2026-09-19T14:00:39.7500178+09:00,0.0
2026-09-19T14:00:40.0309980+09:00,0.0
2026-09-19T14:00:40.3106991+09:00,0.0
2026-09-19T14:00:40.5889630+09:00,0.0
2026-09-19T14:00:40.8629857+09:00,0.0
2026-09-19T14:00:41.1582128+09:00,0.0
2026-09-19T14:00:41.4414454+09:00,0.0
2026-09-19T14:00:41.6895658+09:00,0.0
2026-09-19T14:00:41.9852163+09:00,0.0
2026-09-19T14:00:42.2663289+09:00,0.0
2026-09-19T14:00:42.5434666+09:00,0.0
2026-09-19T14:00:42.8078491+09:00,0.0
2026-09-19T14:00:43.0915900+09:00,0.0
2026-09-19T14:00:43.3546369+09:00,0.0
2026-09-19T14:00:43.6330744+09:00,0.0
2026-09-19T14:00:43.9114581+09:00,0.0
2026-09-19T14:00:44.1908565+09:00,0.0
2026-09-19T14:00:44.4718095+09:00,0.0
2026-09-19T14:00:44.7377660+09:00,0.0
2026-09-19T14:00:45.0198147+09:00,0.0
2026-09-19T14:00:45.2979239+09:00,0.0
2026-09-19T14:00:45.5770094+09:00,0.0
2026-09-19T14:00:45.8421938+09:00,0.0
2026-09-19T14:00:46.1126718+09:00,0.0
2026-09-19T14:00:46.3915239+09:00,0.0
2026-09-19T14:00:46.6665992+09:00,0.0
2026-09-19T14:00:46.9510958+09:00,0.0
2026-09-19T14:00:47.2335302+09:00,0.0
2026-09-19T14:00:47.5260888+09:00,0.0
2026-09-19T14:00:47.8286592+09:00,0.0
2026-09-19T14:00:48.1066465+09:00,0.0
2026-09-19T14:00:48.3833253+09:00,0.0
2026-09-19T14:00:48.6533295+09:00,0.0
2026-09-19T14:00:48.9322400+09:00,0.0
2026-09-19T14:00:49.2121378+09:00,0.0
2026-09-19T14:00:49.4926126+09:00,0.0
2026-09-19T14:00:49.7720928+09:00,0.0
2026-09-19T14:00:50.0675240+09:00,0.0
2026-09-19T14:00:50.3530389+09:00,0.0
2026-09-19T14:00:50.6180303+09:00,0.0
2026-09-19T14:00:50.8840876+09:00,0.0
2026-09-19T14:00:51.1780802+09:00,0.0
2026-09-19T14:00:51.4419930+09:00,0.0
2026-09-19T14:00:51.7193402+09:00,0.0
2026-09-19T14:00:52.0144538+09:00,0.0
2026-09-19T14:00:52.2781812+09:00,0.0
2026-09-19T14:00:52.5642264+09:00,0.0
2026-09-19T14:00:52.8439753+09:00,0.0
2026-09-19T14:00:53.1088550+09:00,0.0
2026-09-19T14:00:53.3901254+09:00,0.0
2026-09-19T14:00:53.6550177+09:00,0.0
2026-09-19T14:00:53.9355792+09:00,0.0
2026-09-19T14:00:54.2173598+09:00,0.0
2026-09-19T14:00:54.5102240+09:00,0.0
2026-09-19T14:00:54.8213601+09:00,0.0
2026-09-19T14:00:55.0868253+09:00,0.0
2026-09-19T14:00:55.3710784+09:00,0.0
2026-09-19T14:00:55.6538398+09:00,0.0
2026-09-19T14:00:55.9650113+09:00,0.0
2026-09-19T14:00:56.2323498+09:00,0.0
2026-09-19T14:00:56.5116268+09:00,0.0
2026-09-19T14:00:56.8421886+09:00,0.0
2026-09-19T14:00:57.1229399+09:00,0.0
2026-09-19T14:00:57.3838402+09:00,0.0
2026-09-19T14:00:57.6689045+09:00,0.0
2026-09-19T14:00:57.9481575+09:00,0.0
2026-09-19T14:00:58.2262812+09:00,0.0
2026-09-19T14:00:58.4955454+09:00,0.0
2026-09-19T14:00:58.7638718+09:00,0.0
2026-09-19T14:00:59.0424163+09:00,0.0
2026-09-19T14:00:59.3589900+09:00,0.0
2026-09-19T14:00:59.6248432+09:00,0.0
2026-09-19T14:00:59.9139755+09:00,0.0
2026-09-19T14:01:00.1970803+09:00,0.0
2026-09-19T14:01:00.4771657+09:00,0.0
2026-09-19T14:01:00.7574913+09:00,0.0
2026-09-19T14:01:01.0265768+09:00,0.0
2026-09-19T14:01:01.3090873+09:00,0.0
2026-09-19T14:01:01.5767663+09:00,0.0
2026-09-19T14:01:01.8572893+09:00,0.0
2026-09-19T14:01:02.1230592+09:00,0.0
2026-09-19T14:01:02.3892433+09:00,0.0
2026-09-19T14:01:02.6850418+09:00,0.0
2026-09-19T14:01:02.9647121+09:00,0.0
2026-09-19T14:01:03.2458790+09:00,0.0
2026-09-19T14:01:03.5235729+09:00,0.0
2026-09-19T14:01:03.7917058+09:00,0.0
2026-09-19T14:01:04.0711124+09:00,0.0
2026-09-19T14:01:04.3739217+09:00,0.0
2026-09-19T14:01:04.6527926+09:00,0.0
2026-09-19T14:01:04.9355900+09:00,0.0
2026-09-19T14:01:05.2118056+09:00,0.0
2026-09-19T14:01:05.5114377+09:00,0.0
2026-09-19T14:01:05.7804834+09:00,0.0
2026-09-19T14:01:06.0855072+09:00,0.0
2026-09-19T14:01:06.3655755+09:00,0.0
2026-09-19T14:01:06.6296029+09:00,0.0
2026-09-19T14:01:06.8962425+09:00,0.0
2026-09-19T14:01:07.1632602+09:00,0.0
2026-09-19T14:01:07.4433802+09:00,0.0
2026-09-19T14:01:07.7105962+09:00,0.0
2026-09-19T14:01:08.0045943+09:00,0.0
2026-09-19T14:01:08.2846333+09:00,0.0
2026-09-19T14:01:08.5804934+09:00,0.0
2026-09-19T14:01:08.8749091+09:00,0.0
2026-09-19T14:01:09.1657627+09:00,0.0
2026-09-19T14:01:09.4475385+09:00,0.0
2026-09-19T14:01:09.7124031+09:00,0.0
2026-09-19T14:01:10.0078912+09:00,0.0
2026-09-19T14:01:10.2727109+09:00,0.0
2026-09-19T14:01:10.5605755+09:00,0.0
2026-09-19T14:01:10.8428589+09:00,0.0
2026-09-19T14:01:11.1244348+09:00,0.0
2026-09-19T14:01:11.4151047+09:00,0.0
2026-09-19T14:01:11.6852459+09:00,0.0
2026-09-19T14:01:11.9666839+09:00,0.0
2026-09-19T14:01:12.2319002+09:00,0.0
2026-09-19T14:01:12.5117281+09:00,0.0
2026-09-19T14:01:12.8123292+09:00,0.0
2026-09-19T14:01:13.0759925+09:00,0.0
2026-09-19T14:01:13.3584891+09:00,0.0
2026-09-19T14:01:13.6551060+09:00,0.0
2026-09-19T14:01:13.9211813+09:00,0.0
2026-09-19T14:01:14.1880910+09:00,0.0
2026-09-19T14:01:14.4609425+09:00,0.0
2026-09-19T14:01:14.7419666+09:00,0.0
2026-09-19T14:01:15.0221860+09:00,0.0
2026-09-19T14:01:15.3206085+09:00,0.0
2026-09-19T14:01:15.5889794+09:00,0.0
2026-09-19T14:01:15.8641355+09:00,0.0
2026-09-19T14:01:16.1431148+09:00,0.0
2026-09-19T14:01:16.4259921+09:00,0.0
2026-09-19T14:01:16.7228453+09:00,0.0
2026-09-19T14:01:16.9997569+09:00,0.0
2026-09-19T14:01:17.2755615+09:00,0.0
2026-09-19T14:01:17.5764105+09:00,0.0
2026-09-19T14:01:17.8560850+09:00,0.0
2026-09-19T14:01:18.1183683+09:00,0.0
2026-09-19T14:01:18.3977104+09:00,0.0
2026-09-19T14:01:18.6752550+09:00,0.0
2026-09-19T14:01:18.9381558+09:00,0.0
2026-09-19T14:01:19.2318358+09:00,0.0
2026-09-19T14:01:19.5137135+09:00,0.0
2026-09-19T14:01:19.8275766+09:00,0.0
2026-09-19T14:01:20.1047607+09:00,0.0
2026-09-19T14:01:20.3867759+09:00,0.0
2026-09-19T14:01:20.6644668+09:00,0.0
2026-09-19T14:01:20.9441440+09:00,0.0
2026-09-19T14:01:21.2249803+09:00,0.0
2026-09-19T14:01:21.5056196+09:00,0.0
2026-09-19T14:01:21.7580977+09:00,0.0
2026-09-19T14:01:22.0291815+09:00,0.0
2026-09-19T14:01:22.3261059+09:00,0.0
2026-09-19T14:01:22.6053728+09:00,0.0
2026-09-19T14:01:22.8827232+09:00,0.0
2026-09-19T14:01:23.1480616+09:00,0.0
2026-09-19T14:01:23.4376622+09:00,0.0
2026-09-19T14:01:23.7155603+09:00,0.0
2026-09-19T14:01:23.9957312+09:00,0.0
2026-09-19T14:01:24.2632124+09:00,0.0
2026-09-19T14:01:24.5425040+09:00,0.0
2026-09-19T14:01:24.8196972+09:00,0.0
2026-09-19T14:01:25.0995171+09:00,0.0
2026-09-19T14:01:25.3667502+09:00,0.0
2026-09-19T14:01:25.6461560+09:00,0.0
2026-09-19T14:01:25.9263114+09:00,0.0
2026-09-19T14:01:26.2086352+09:00,0.0
2026-09-19T14:01:26.4737930+09:00,0.0
2026-09-19T14:01:26.7553041+09:00,0.0
2026-09-19T14:01:27.0350684+09:00,0.0
2026-09-19T14:01:27.2945496+09:00,0.0
2026-09-19T14:01:27.5951549+09:00,0.0
2026-09-19T14:01:27.8759374+09:00,0.0
2026-09-19T14:01:28.1400980+09:00,0.0
2026-09-19T14:01:28.4168928+09:00,0.0
2026-09-19T14:01:28.6968400+09:00,0.0
2026-09-19T14:01:28.9926634+09:00,0.0
2026-09-19T14:01:29.3187359+09:00,0.0
2026-09-19T14:01:29.5828423+09:00,0.0
2026-09-19T14:01:29.8495832+09:00,0.0
2026-09-19T14:01:30.1450013+09:00,0.0
2026-09-19T14:01:30.4429520+09:00,0.0
2026-09-19T14:01:30.7263357+09:00,0.0
2026-09-19T14:01:31.0114405+09:00,0.0
2026-09-19T14:01:31.2774485+09:00,0.0
2026-09-19T14:01:31.5551350+09:00,0.0
2026-09-19T14:01:31.8530749+09:00,0.0
2026-09-19T14:01:32.1496537+09:00,0.0
2026-09-19T14:01:32.4203846+09:00,0.0
2026-09-19T14:01:32.7383487+09:00,0.0
2026-09-19T14:01:33.0171095+09:00,0.0
2026-09-19T14:01:33.2973974+09:00,0.0
2026-09-19T14:01:33.5692117+09:00,0.0
2026-09-19T14:01:33.8495756+09:00,0.0
2026-09-19T14:01:34.1129572+09:00,0.0
2026-09-19T14:01:34.3954675+09:00,0.0
2026-09-19T14:01:34.6726752+09:00,0.0
2026-09-19T14:01:34.9699838+09:00,0.0
2026-09-19T14:01:35.2645805+09:00,0.0
2026-09-19T14:01:35.5271700+09:00,0.0
2026-09-19T14:01:35.7952268+09:00,0.0
2026-09-19T14:01:36.0716404+09:00,0.0
2026-09-19T14:01:36.3521085+09:00,0.0
2026-09-19T14:01:36.6210760+09:00,0.0
2026-09-19T14:01:36.8891425+09:00,0.0
2026-09-19T14:01:37.1703512+09:00,0.0
2026-09-19T14:01:37.4500340+09:00,0.0
2026-09-19T14:01:37.7123994+09:00,0.0
2026-09-19T14:01:37.9961034+09:00,0.0
2026-09-19T14:01:38.2649912+09:00,0.0
2026-09-19T14:01:38.5451216+09:00,0.0
2026-09-19T14:01:38.8434793+09:00,0.0
2026-09-19T14:01:39.1398211+09:00,0.0
2026-09-19T14:01:39.4067119+09:00,0.0
2026-09-19T14:01:39.6993817+09:00,0.0
2026-09-19T14:01:39.9795709+09:00,0.0
2026-09-19T14:01:40.2861794+09:00,0.0
2026-09-19T14:01:40.5685169+09:00,0.0
2026-09-19T14:01:40.8634354+09:00,0.0
2026-09-19T14:01:41.1452155+09:00,0.0
2026-09-19T14:01:41.4246029+09:00,0.0
2026-09-19T14:01:41.7083185+09:00,0.0
2026-09-19T14:01:41.9864542+09:00,0.0
2026-09-19T14:01:42.2691941+09:00,0.0
2026-09-19T14:01:42.5946348+09:00,0.0
2026-09-19T14:01:42.8898189+09:00,0.0
2026-09-19T14:01:43.1675371+09:00,0.0
2026-09-19T14:01:43.4656613+09:00,0.0
2026-09-19T14:01:43.7475536+09:00,0.0
2026-09-19T14:01:44.0256820+09:00,0.0
2026-09-19T14:01:44.3004247+09:00,0.0
2026-09-19T14:01:44.5678265+09:00,0.0
2026-09-19T14:01:44.8337741+09:00,0.0
2026-09-19T14:01:45.1284738+09:00,0.0
2026-09-19T14:01:45.4097386+09:00,0.0
2026-09-19T14:01:45.6918966+09:00,0.0
2026-09-19T14:01:45.9686135+09:00,0.0
2026-09-19T14:01:46.2697741+09:00,0.0
2026-09-19T14:01:46.5497732+09:00,0.0
2026-09-19T14:01:46.8146337+09:00,0.0
2026-09-19T14:01:47.0928514+09:00,0.0
2026-09-19T14:01:47.3555267+09:00,0.0
2026-09-19T14:01:47.6376586+09:00,0.0
2026-09-19T14:01:47.9376632+09:00,0.0
2026-09-19T14:01:48.2163845+09:00,0.0
2026-09-19T14:01:48.4976514+09:00,0.0
2026-09-19T14:01:48.7770128+09:00,0.0
2026-09-19T14:01:49.0427437+09:00,0.0
2026-09-19T14:01:49.3230761+09:00,0.0
2026-09-19T14:01:49.5927416+09:00,0.0
2026-09-19T14:01:49.8588668+09:00,0.0
2026-09-19T14:01:50.1405637+09:00,0.0
2026-09-19T14:01:50.4115783+09:00,0.0
2026-09-19T14:01:50.6852389+09:00,0.0
2026-09-19T14:01:50.9641537+09:00,0.0
2026-09-19T14:01:51.2627869+09:00,0.0
2026-09-19T14:01:51.5476938+09:00,0.0
2026-09-19T14:01:51.8292375+09:00,0.0
2026-09-19T14:01:52.1503621+09:00,0.0
2026-09-19T14:01:52.4323046+09:00,0.0
2026-09-19T14:01:52.7101411+09:00,0.0
2026-09-19T14:01:52.9903231+09:00,0.0
2026-09-19T14:01:53.2688863+09:00,0.0
2026-09-19T14:01:53.5486750+09:00,0.0
2026-09-19T14:01:53.8300426+09:00,0.0
2026-09-19T14:01:54.1106382+09:00,0.0
2026-09-19T14:01:54.3918890+09:00,0.0
2026-09-19T14:01:54.6705797+09:00,0.0
2026-09-19T14:01:54.9523334+09:00,0.0
2026-09-19T14:01:55.2335109+09:00,0.0
2026-09-19T14:01:55.4888258+09:00,0.0
2026-09-19T14:01:55.7696824+09:00,0.0
2026-09-19T14:01:56.0401844+09:00,0.0
2026-09-19T14:01:56.3174407+09:00,0.0
2026-09-19T14:01:56.5996598+09:00,0.0
2026-09-19T14:01:56.8957658+09:00,0.0
2026-09-19T14:01:57.1759248+09:00,0.0
2026-09-19T14:01:57.4445909+09:00,0.0
2026-09-19T14:01:57.7209375+09:00,0.0
2026-09-19T14:01:58.0190630+09:00,0.0
2026-09-19T14:01:58.2999952+09:00,0.0
2026-09-19T14:01:58.5654805+09:00,0.0
2026-09-19T14:01:58.8592744+09:00,0.0
2026-09-19T14:01:59.1514167+09:00,0.0
2026-09-19T14:01:59.4136458+09:00,0.0
2026-09-19T14:01:59.7001198+09:00,0.0
2026-09-19T14:01:59.9799617+09:00,0.0
2026-09-19T14:02:00.2745079+09:00,0.0
2026-09-19T14:02:00.5399597+09:00,0.0
2026-09-19T14:02:00.8340980+09:00,0.0
2026-09-19T14:02:01.1159301+09:00,0.0
2026-09-19T14:02:01.3951680+09:00,0.0
2026-09-19T14:02:01.6802811+09:00,0.0
2026-09-19T14:02:01.9609223+09:00,0.0
2026-09-19T14:02:02.2407437+09:00,0.0
2026-09-19T14:02:02.5423192+09:00,0.0
2026-09-19T14:02:02.8267276+09:00,0.0
2026-09-19T14:02:03.0952471+09:00,0.0
2026-09-19T14:02:03.3742565+09:00,0.0
2026-09-19T14:02:03.6531322+09:00,0.0
2026-09-19T14:02:03.9327082+09:00,0.0
2026-09-19T14:02:04.2132616+09:00,0.0
2026-09-19T14:02:04.4622275+09:00,0.0
2026-09-19T14:02:04.7118167+09:00,0.0
2026-09-19T14:02:05.0077820+09:00,0.0
2026-09-19T14:02:05.2930319+09:00,0.0
2026-09-19T14:02:05.5728929+09:00,0.0
2026-09-19T14:02:05.8583660+09:00,0.0
2026-09-19T14:02:06.1602483+09:00,0.0
2026-09-19T14:02:06.4248154+09:00,0.0
2026-09-19T14:02:06.7073369+09:00,0.0
2026-09-19T14:02:06.9788572+09:00,0.0
2026-09-19T14:02:07.2442424+09:00,0.0
2026-09-19T14:02:07.5415123+09:00,0.0
2026-09-19T14:02:07.8141687+09:00,0.0
2026-09-19T14:02:08.0889372+09:00,0.0
2026-09-19T14:02:08.3682479+09:00,0.0
2026-09-19T14:02:08.6388779+09:00,0.0
2026-09-19T14:02:08.9134179+09:00,0.0
2026-09-19T14:02:09.1798312+09:00,0.0
2026-09-19T14:02:09.4449907+09:00,0.0
2026-09-19T14:02:09.7079805+09:00,0.0
2026-09-19T14:02:09.9768277+09:00,0.0
2026-09-19T14:02:10.2566044+09:00,0.0
2026-09-19T14:02:10.5224745+09:00,0.0
2026-09-19T14:02:10.7867770+09:00,0.0
2026-09-19T14:02:11.0694542+09:00,0.0
2026-09-19T14:02:11.3351308+09:00,0.0
2026-09-19T14:02:11.6175614+09:00,0.0
2026-09-19T14:02:11.9300618+09:00,0.0
2026-09-19T14:02:12.2097063+09:00,0.0
2026-09-19T14:02:12.4914919+09:00,0.0
2026-09-19T14:02:12.7718153+09:00,0.0
2026-09-19T14:02:13.0518574+09:00,0.0
2026-09-19T14:02:13.3306531+09:00,0.0
2026-09-19T14:02:13.6132214+09:00,0.0
2026-09-19T14:02:13.9089488+09:00,0.0
2026-09-19T14:02:14.1890758+09:00,0.0
2026-09-19T14:02:14.4690548+09:00,0.0
2026-09-19T14:02:14.7352256+09:00,0.0
2026-09-19T14:02:14.9909563+09:00,0.0
2026-09-19T14:02:15.2730226+09:00,0.0
2026-09-19T14:02:15.5390919+09:00,0.0
2026-09-19T14:02:15.7893215+09:00,0.0
2026-09-19T14:02:16.0564256+09:00,0.0
2026-09-19T14:02:16.3357345+09:00,0.0
2026-09-19T14:02:16.6156816+09:00,0.0
2026-09-19T14:02:16.8979877+09:00,0.0
2026-09-19T14:02:17.1931282+09:00,0.0
2026-09-19T14:02:17.4729238+09:00,0.0
2026-09-19T14:02:17.7544760+09:00,0.0
2026-09-19T14:02:18.0510960+09:00,0.0
2026-09-19T14:02:18.3393954+09:00,0.0
2026-09-19T14:02:18.6548982+09:00,0.0
2026-09-19T14:02:18.9561598+09:00,0.0
2026-09-19T14:02:19.2243347+09:00,0.0
2026-09-19T14:02:19.4781268+09:00,0.0
2026-09-19T14:02:19.7490313+09:00,0.0
2026-09-19T14:02:20.0582039+09:00,0.0
2026-09-19T14:02:20.3444579+09:00,0.0
2026-09-19T14:02:20.6150134+09:00,0.0
2026-09-19T14:02:20.9019249+09:00,0.0
2026-09-19T14:02:21.1718497+09:00,0.0
2026-09-19T14:02:21.4596886+09:00,0.0
2026-09-19T14:02:21.6986502+09:00,0.0
2026-09-19T14:02:21.9838884+09:00,0.0
2026-09-19T14:02:22.2536662+09:00,0.0
2026-09-19T14:02:22.5247715+09:00,0.0
2026-09-19T14:02:22.8123687+09:00,0.0
2026-09-19T14:02:23.1002879+09:00,0.0
2026-09-19T14:02:23.4025628+09:00,0.0
2026-09-19T14:02:23.6894552+09:00,0.0
2026-09-19T14:02:24.0089036+09:00,0.0
2026-09-19T14:02:24.2626464+09:00,0.0
2026-09-19T14:02:24.5500849+09:00,0.0
2026-09-19T14:02:24.8344151+09:00,0.0
2026-09-19T14:02:25.1330770+09:00,0.0
2026-09-19T14:02:25.4026305+09:00,0.0
2026-09-19T14:02:25.6407024+09:00,0.0
2026-09-19T14:02:25.9748349+09:00,0.0
2026-09-19T14:02:26.2619535+09:00,0.0
2026-09-19T14:02:26.5007627+09:00,0.0
2026-09-19T14:02:26.7869934+09:00,0.0
2026-09-19T14:02:27.0717893+09:00,0.0
2026-09-19T14:02:27.3423388+09:00,0.0
2026-09-19T14:02:27.6132579+09:00,0.0
2026-09-19T14:02:27.8998943+09:00,0.0
2026-09-19T14:02:28.1705633+09:00,0.0
2026-09-19T14:02:28.4532394+09:00,0.0
2026-09-19T14:02:28.7377502+09:00,0.0
2026-09-19T14:02:29.0220080+09:00,0.0
2026-09-19T14:02:29.2930745+09:00,0.0
2026-09-19T14:02:29.5724460+09:00,0.0
2026-09-19T14:02:29.8513400+09:00,0.0
2026-09-19T14:02:30.1065411+09:00,0.0
2026-09-19T14:02:30.3711760+09:00,0.0
2026-09-19T14:02:30.6687042+09:00,0.0
2026-09-19T14:02:30.9485326+09:00,0.0
2026-09-19T14:02:31.2226997+09:00,0.0
2026-09-19T14:02:31.5008567+09:00,0.0
2026-09-19T14:02:31.7806540+09:00,0.0
2026-09-19T14:02:32.0645769+09:00,0.0
2026-09-19T14:02:32.3450758+09:00,0.0
2026-09-19T14:02:32.6251624+09:00,0.0
2026-09-19T14:02:32.9064704+09:00,0.0
2026-09-19T14:02:33.1860569+09:00,0.0
2026-09-19T14:02:33.4676357+09:00,0.0
2026-09-19T14:02:33.7438719+09:00,0.0
2026-09-19T14:02:34.0150442+09:00,0.0
2026-09-19T14:02:34.2817963+09:00,0.0
2026-09-19T14:02:34.5732808+09:00,0.0
2026-09-19T14:02:34.8557285+09:00,0.0
2026-09-19T14:02:35.1486781+09:00,0.0
2026-09-19T14:02:35.4281443+09:00,0.0
2026-09-19T14:02:35.7123823+09:00,0.0
2026-09-19T14:02:35.9780742+09:00,0.0
2026-09-19T14:02:36.2573416+09:00,0.0
2026-09-19T14:02:36.5227905+09:00,0.0
2026-09-19T14:02:36.7976603+09:00,0.0
2026-09-19T14:02:37.0809884+09:00,0.0
2026-09-19T14:02:37.3444165+09:00,0.0
2026-09-19T14:02:37.6066672+09:00,0.0
2026-09-19T14:02:37.8916585+09:00,0.0
2026-09-19T14:02:38.1690690+09:00,0.0
2026-09-19T14:02:38.4481764+09:00,0.0
2026-09-19T14:02:38.6941893+09:00,0.0
2026-09-19T14:02:38.9685565+09:00,0.0
2026-09-19T14:02:39.2793451+09:00,0.0
2026-09-19T14:02:39.5605206+09:00,0.0
2026-09-19T14:02:39.8549568+09:00,0.0
2026-09-19T14:02:40.1360485+09:00,0.0
2026-09-19T14:02:40.4172825+09:00,0.0
2026-09-19T14:02:40.6841635+09:00,0.0
2026-09-19T14:02:40.9821087+09:00,0.0
2026-09-19T14:02:41.2799079+09:00,0.0
2026-09-19T14:02:41.5861213+09:00,0.0
2026-09-19T14:02:41.8679726+09:00,0.0
2026-09-19T14:02:42.1330447+09:00,0.0
2026-09-19T14:02:42.4129979+09:00,0.0
2026-09-19T14:02:42.6784213+09:00,0.0
2026-09-19T14:02:42.9730300+09:00,0.0
2026-09-19T14:02:43.2540794+09:00,0.0
2026-09-19T14:02:43.5342348+09:00,0.0
2026-09-19T14:02:43.8025810+09:00,0.0
2026-09-19T14:02:44.0912885+09:00,0.0
2026-09-19T14:02:44.3711181+09:00,0.0
2026-09-19T14:02:44.6517650+09:00,0.0
2026-09-19T14:02:44.9317423+09:00,0.0
2026-09-19T14:02:45.1964911+09:00,0.0
2026-09-19T14:02:45.4469864+09:00,0.0
2026-09-19T14:02:45.7213855+09:00,0.0
2026-09-19T14:02:46.0038257+09:00,0.0
2026-09-19T14:02:46.2830609+09:00,0.0
2026-09-19T14:02:46.5462049+09:00,0.0
2026-09-19T14:02:46.8272383+09:00,0.0
2026-09-19T14:02:47.0993480+09:00,0.0
2026-09-19T14:02:47.3775449+09:00,0.0
2026-09-19T14:02:47.6591355+09:00,0.0
2026-09-19T14:02:47.9280102+09:00,0.0
2026-09-19T14:02:48.2072168+09:00,0.0
2026-09-19T14:02:48.4727538+09:00,0.0
2026-09-19T14:02:48.7517062+09:00,0.0
2026-09-19T14:02:49.0329678+09:00,0.0
2026-09-19T14:02:49.3129523+09:00,0.0
2026-09-19T14:02:49.5925293+09:00,0.0
2026-09-19T14:02:49.8469664+09:00,0.0
2026-09-19T14:02:50.1283318+09:00,0.0
2026-09-19T14:02:50.3933869+09:00,0.0
2026-09-19T14:02:50.6718433+09:00,0.0
2026-09-19T14:02:50.9659617+09:00,0.0
2026-09-19T14:02:51.2439297+09:00,0.0
2026-09-19T14:02:51.5187799+09:00,0.0
2026-09-19T14:02:51.7835529+09:00,0.0
2026-09-19T14:02:52.0648412+09:00,0.0
2026-09-19T14:02:52.3316260+09:00,0.0
